id,state,apmc,commodity,min_price,modal_price,max_price,commodity_arrivals,commodity_traded,created_at,status,Commodity_Uom
28211851,RAJASTHAN,BARMER,TOMATO,3609,3612,3615,48,48,2024-11-27,1,Qui
28214621,RAJASTHAN,PRATAPGARH RJ,FENUGREEK (WHOLE),5050,5398,5398,48,48,2024-11-27,1,Qui
28215596,RAJASTHAN,UDAIPUR F AND V,BROAD BEANS,2400,3000,4000,10,48,2024-11-27,1,Qui
28216125,TAMIL NADU,PERUMBALUR,MAIZE,1800,1800,1800,48,48,2024-11-27,1,Qui
28204061,HARYANA,BABAIN,POTATO,2365,2365,2365,5,47,2024-11-27,1,Qui
28209152,MAHARASHTRA,ACHALPUR,WHEAT,2160,2160,3100,65,47,2024-11-27,1,Qui
28210272,ODISHA,GUNUPUR,GINGER,9000,9000,9000,47,47,2024-11-27,1,Qui
28210411,ODISHA,HINJILICUT,CABBAGE,1600,1700,1700,47,47,2024-11-27,1,Qui
28211180,PUNJAB,GIDDERBAHA,COTTON,7100,7285,7285,102,47,2024-11-27,1,Qui
28214017,RAJASTHAN,M. KISHANGARH,WHEAT,2380,2990,2990,38,47,2024-11-27,1,Qui
28214743,RAJASTHAN,RANI,COTTON-LOOSE,7101,7300,7435,47,47,2024-11-27,1,Qui
28215871,TAMIL NADU,DESUR,PADDY ADT-37(TN),1988,2098,2372,46,47,2024-11-27,1,Qui
28203196,ANDHRA PRADESH,PIDUGURALLA,CHILLI-TEJA,11000,15500,16000,46,46,2024-11-27,1,Qui
28207228,HARYANA,SIRSA,RADDISH,1500,1800,2500,46,46,2024-11-27,1,Qui
28208591,KARNATAKA,APMC CHINCHOLI,SOYABEANS,4052,4090,4090,46,46,2024-11-27,1,Qui
28210039,ODISHA,BIRAMAHARAJPUR,BITTER GOURD,3100,3100,3100,46,46,2024-11-27,1,Qui
28210292,ODISHA,GUNUPUR,BRINJAL,3550,3550,3550,46,46,2024-11-27,1,Qui
28210277,ODISHA,GUNUPUR,BEETROOT,5000,5000,5000,46,46,2024-11-27,1,Qui
28210307,ODISHA,GUNUPUR,CAULIFLOWER,3500,3500,3500,46,46,2024-11-27,1,Qui
28210347,ODISHA,GUNUPUR,POINTED GOURD (PARWAL),3500,3500,3500,46,46,2024-11-27,1,Qui
28210404,ODISHA,HINJILICUT,PAPAYA,1500,1600,1600,46,46,2024-11-27,1,Qui
28211792,RAJASTHAN,BARMER,PEAS GREEN ,6502,6512,6512,46,46,2024-11-27,1,Qui
28215655,RAJASTHAN,UDAIPUR F AND V,LEMON,3000,4000,5000,24,46,2024-11-27,1,Qui
28215677,RAJASTHAN,UDAIPUR F AND V,PUMPKIN,800,1000,1000,3,46,2024-11-27,1,Qui
28216369,TAMIL NADU,UTHIRAMERUR,PADDY- NLR(TN),1767,1767,1767,8,46,2024-11-27,1,Qui
28203717,GUJARAT,KADI APMC,BAJRA,2765,2765,2765,45,45,2024-11-27,1,Qui
28205342,HARYANA,HISAR APMC,CABBAGE,1200,1800,1800,10,45,2024-11-27,1,Qui
28206863,HARYANA,SADHAURA APMC,CAULIFLOWER,2000,3500,3500,31,45,2024-11-27,1,Qui
28208425,JAMMU AND KASHMIR,NARWAL,WALNUT_KERNEL,70000,70000,70000,45,45,2024-11-27,1,Qui
28209604,MAHARASHTRA,SOLAPUR,MAIZE,2085,2100,2100,120,45,2024-11-27,1,Qui
28210312,ODISHA,GUNUPUR,BEANS -CLUSTER,4500,4500,4500,45,45,2024-11-27,1,Qui
28210489,ODISHA,JALESWAR,POINTED GOURD (PARWAL),3500,3500,3500,45,45,2024-11-27,1,Qui
28210938,ODISHA,PARALAKHEMUNDI,RADDISH,2000,2000,2000,45,45,2024-11-27,1,Qui
28211472,RAJASTHAN,AJMER F AND V,CORIANDER LEAVES,1000,1032,1060,45,45,2024-11-27,1,Qui
28212708,RAJASTHAN,DEOLI,JOWAR,2200,2200,2311,62,45,2024-11-27,1,Qui
28214504,RAJASTHAN,PALSANA,GUAR SEEDS,4825,4850,4850,45,45,2024-11-27,1,Qui
28215006,RAJASTHAN,SIKAR,CUCUMBER,1500,2000,2300,239,45,2024-11-27,1,Qui
28219358,UTTARAKHAND,RUDRAPUR,CAULIFLOWER,1400,1650,1650,45,45,2024-11-27,1,Qui
28219557,WEST BENGAL,DHUPGURI PRINCIPAL MARKET YARD,PUMPKIN,2000,2000,2000,45,45,2024-11-27,1,Qui
28203876,GUJARAT,PADARA,TOMATO,2800,2800,2800,44,44,2024-11-27,1,Qui
28206643,HARYANA,ROHTAK,GUAVA,500,600,3000,46,44,2024-11-27,1,Qui
28207380,HARYANA,SONEPAT,GUAVA,1000,1000,2000,28,44,2024-11-27,1,Qui
28209139,MADHYA PRADESH,VIDISHA,MASOOR,5520,5745,6180,44,44,2024-11-27,1,Qui
28214538,RAJASTHAN,PHALODI,CUMMIN,21315,21315,21360,44,44,2024-11-27,1,Qui
28215223,RAJASTHAN,SRIGANGANAGAR F AND V,WATER MELON,3200,3200,3200,44,44,2024-11-27,1,Qui
28215247,RAJASTHAN,SRIGANGANAGAR F AND V,SWEET LEMON (MOSAMBI),3700,3700,3700,44,44,2024-11-27,1,Qui
28216301,TAMIL NADU,THONDAMUTHUR,BOTTLE GOURD,800,800,800,44,44,2024-11-27,1,Qui
28207126,HARYANA,SIRSA,CHILLIES,2500,2600,2600,43,43,2024-11-27,1,Qui
28207361,HARYANA,SONEPAT,SWEET CORN ,700,700,1000,2,43,2024-11-27,1,Qui
28207769,HARYANA,THANESAR,BOTTLE GOURD,1000,1000,1250,14,43,2024-11-27,1,Qui
28207944,HARYANA,YAMUNA NAGAR APMC,ONION,1500,2200,2200,43,43,2024-11-27,1,Qui
28209422,MAHARASHTRA,LASUR STATION,BAJRA,2205,2205,2205,0,43,2024-11-27,1,Qui
28209742,ODISHA,BAHADAJHOLA,CAULIFLOWER,2350,2475,2500,43,43,2024-11-27,1,Qui
28211461,RAJASTHAN,AJMER F AND V,CARROT,1600,1606,1610,43,43,2024-11-27,1,Qui
28211543,RAJASTHAN,AJMER F AND V,TINDA,3500,3532,3556,43,43,2024-11-27,1,Qui
28215857,TAMIL NADU,COIMBATORE,SNAKE GOURD,600,600,600,42,43,2024-11-27,1,Qui
28215837,TAMIL NADU,COIMBATORE,RAW BANANA,600,600,600,43,43,2024-11-27,1,Qui
28218085,UTTAR PRADESH,NAJIBABAD APMC,CARROT,1650,1700,1700,43,43,2024-11-27,1,Qui
28218150,UTTAR PRADESH,NOIDA APMC,GREEN CHILLI,1600,1610,1650,43,43,2024-11-27,1,Qui
28218689,UTTARAKHAND,DEHRADUN,CAULIFLOWER,3000,3000,3000,43,43,2024-11-27,1,Qui
28219353,UTTARAKHAND,RUDRAPUR,BRINJAL,1400,1600,1600,43,43,2024-11-27,1,Qui
28203726,GUJARAT,KADI APMC,MOTH ,7135,7135,7135,42,42,2024-11-27,1,Qui
28207370,HARYANA,SONEPAT,APPLE,6000,7000,7000,38,42,2024-11-27,1,Qui
28208449,JAMMU AND KASHMIR,NARWAL,BRINJAL,2522,2522,2522,42,42,2024-11-27,1,Qui
28209334,MAHARASHTRA,DONDAICHA,WHEAT,2891,3040,3040,21,42,2024-11-27,1,Qui
28209408,MAHARASHTRA,KHAMGAON,MAIZE,2100,2100,2250,35,42,2024-11-27,1,Qui
28209523,MAHARASHTRA,NANDED,TURMERIC BULB,12095,12150,13700,42,42,2024-11-27,1,Qui
28211630,RAJASTHAN,ATRU,WHEAT,2700,2728,2756,35,42,2024-11-27,1,Qui
28211986,RAJASTHAN,BHAWANI MANDI,MASOOR,5740,5900,5942,48,42,2024-11-27,1,Qui
28212967,RAJASTHAN,GUDA GODJI,GROUND NUT,4900,5000,5000,42,42,2024-11-27,1,Qui
28213303,RAJASTHAN,JAIPUR GRAIN,GUAR SEEDS,5390,5480,5500,45,42,2024-11-27,1,Qui
28215320,RAJASTHAN,SRIGANGANAGAR F AND V,PUMPKIN,1000,1000,1000,42,42,2024-11-27,1,Qui
28215845,TAMIL NADU,COIMBATORE,BRINJAL,600,600,600,42,42,2024-11-27,1,Qui
28215851,TAMIL NADU,COIMBATORE,PUMPKIN,600,600,600,42,42,2024-11-27,1,Qui
28215863,TAMIL NADU,COIMBATORE,TOMATO,600,600,600,42,42,2024-11-27,1,Qui
28219561,WEST BENGAL,DHUPGURI PRINCIPAL MARKET YARD,RADDISH,4100,4100,4100,42,42,2024-11-27,1,Qui
28203442,CHHATTISGARH,RAJIM,PADDY SAMBA MASURI,2500,2500,2524,48,41,2024-11-27,1,Qui
28203452,CHHATTISGARH,RAJIM,PADDY-MTU 1010,2200,2300,2382,51,41,2024-11-27,1,Qui
28210941,ODISHA,PARALAKHEMUNDI,RIDGE GOURD (TURAI),3000,3000,3000,41,41,2024-11-27,1,Qui
28211983,RAJASTHAN,BHAWANI MANDI,CHANA (BENGAL GRAM),5000,5400,5780,8,41,2024-11-27,1,Qui
28212972,RAJASTHAN,GUDA GODJI,GUAR SEEDS,4700,4800,4850,41,41,2024-11-27,1,Qui
28214041,RAJASTHAN,M. KISHANGARH,CHANA (BENGAL GRAM),5400,6260,6300,41,41,2024-11-27,1,Qui
28214338,RAJASTHAN,NIMBAHERA,GARLIC,12001,23000,23752,144,41,2024-11-27,1,Qui
28215510,RAJASTHAN,UDAIPUR F AND V,BANANA,1500,2000,2500,8,41,2024-11-27,1,Qui
28215541,RAJASTHAN,UDAIPUR F AND V,POMEGRANATE,4000,4000,8000,31,41,2024-11-27,1,Qui
28219539,WEST BENGAL,DHUPGURI PRINCIPAL MARKET YARD,CAULIFLOWER,4100,4100,4100,41,41,2024-11-27,1,Qui
28203788,GUJARAT,MORBI,COTTON,7480,7650,7650,40,40,2024-11-27,1,Qui
28207803,HARYANA,THANESAR,CUCUMBER,1500,2000,3000,44,40,2024-11-27,1,Qui
28209282,MAHARASHTRA,CHANDUR BAZAR,WHEAT,2510,2510,2600,2,40,2024-11-27,1,Qui
28209911,ODISHA,BETNOTI,RAW BANANA,2700,2700,2700,40,40,2024-11-27,1,Qui
28210103,ODISHA,BOUDH,CUCUMBER,3000,3000,3000,40,40,2024-11-27,1,Qui
28211208,PUNJAB,PATIALA,PADDY-BASMATI1121,4000,4000,4000,143,40,2024-11-27,1,Qui
28211668,RAJASTHAN,BALOTRA,MOTH ,4900,4900,4900,40,40,2024-11-27,1,Qui
28212998,RAJASTHAN,HANUMANGARH,MUSTARD,5908,5908,5908,40,40,2024-11-27,1,Qui
28213069,RAJASTHAN,IKLERA,MUSTARD,5234,5345,5345,40,40,2024-11-27,1,Qui
28213199,RAJASTHAN,JAIPUR F AND V MUHANA,TURMERIC,4000,4000,4000,40,40,2024-11-27,1,Qui
28213479,RAJASTHAN,JODHPUR F AND V,BRINJAL,1000,1000,1000,0,40,2024-11-27,1,Qui
28215086,RAJASTHAN,SRI GANGANAGAR GRAIN,WHEAT,2780,2800,2800,20,40,2024-11-27,1,Qui
28215770,TAMIL NADU,AVALURPET,GROUNDNUT KERNEL_80 KG(TN),6624,8024,10424,44,40,2024-11-27,1,Qui
28216175,TAMIL NADU,SANKARAPURAM,PADDY(75 KG),1754,1775,1775,18,40,2024-11-27,1,Qui
28217131,UTTAR PRADESH,AMROHA APMC,GREEN CHILLI,3002,3002,3002,40,40,2024-11-27,1,Qui
28218940,UTTARAKHAND,KASHIPUR,CHILLIES,2400,2700,3000,40,40,2024-11-27,1,Qui
28205115,HARYANA,GURGAON,BOTTLE GOURD,2255,2255,2255,0,39,2024-11-27,1,Qui
28205108,HARYANA,GURGAON,GINGER,5885,5885,5885,0,39,2024-11-27,1,Qui
28205118,HARYANA,GURGAON,BOTTLE GOURDE,1522,1522,1522,0,39,2024-11-27,1,Qui
28205718,HARYANA,KHARKHODA,POTATO,1800,1800,2000,0,39,2024-11-27,1,Qui
28206712,HARYANA,ROHTAK,CABBAGE,600,1500,1600,39,39,2024-11-27,1,Qui
28207476,HARYANA,SONEPAT,CUCUMBER,1800,1800,2500,20,39,2024-11-27,1,Qui
28208525,JAMMU AND KASHMIR,PULWAMA,APPLE,6000,6900,6900,39,39,2024-11-27,1,Qui
28210552,ODISHA,JHARSUGUDA,BRINJAL,2450,2450,2450,39,39,2024-11-27,1,Qui
28211499,RAJASTHAN,AJMER F AND V,FENUGREEK (HARI METHI),800,806,830,39,39,2024-11-27,1,Qui
28212068,RAJASTHAN,BIJAY NAGAR,WHEAT,2300,2412,2550,11,39,2024-11-27,1,Qui
28212234,RAJASTHAN,BIKANER F AND V,GHERKIN,2090,2100,2100,15,39,2024-11-27,1,Qui
28216731,TELANGANA,MAHBUBNAGAR,PADDY 1010,2182,2220,2220,114,39,2024-11-27,1,Qui
28203710,GUJARAT,JASDAN,CUMMIN,22900,23050,23050,38,38,2024-11-27,1,Qui
28208670,MADHYA PRADESH,BINA,SOYA-YELLOW,4073,4091,4167,490,38,2024-11-27,1,Qui
28210692,ODISHA,KORAPUT,CABBAGE,2000,2000,2000,38,38,2024-11-27,1,Qui
28211859,RAJASTHAN,BARODAMEV,WHEAT,2839,2865,2865,24,38,2024-11-27,1,Qui
28211974,RAJASTHAN,BHAWANI MANDI,LINSEED,5300,5411,5600,35,38,2024-11-27,1,Qui
28215241,RAJASTHAN,SRIGANGANAGAR F AND V,GINGER,4000,4000,4000,38,38,2024-11-27,1,Qui
28215427,RAJASTHAN,SURATGARH,BAJRA,2515,2540,2578,38,38,2024-11-27,1,Qui
28215721,RAJASTHAN,UDAIPUR GRAIN,SOYABEANS,4010,4020,4020,70,38,2024-11-27,1,Qui
28216282,TAMIL NADU,THIRUVALLUR,PADDY CO 51(TN),1334,1334,1334,38,38,2024-11-27,1,Qui
28217931,UTTAR PRADESH,KOSIKALAN,PUMPKIN,1500,1500,1802,10,38,2024-11-27,1,Qui
28218679,UTTARAKHAND,DEHRADUN,BOTTLE GOURD,1500,1500,1500,38,38,2024-11-27,1,Qui
28218749,UTTARAKHAND,HALDWANI,LEMON,3000,3000,4000,38,38,2024-11-27,1,Qui
28203867,GUJARAT,NAVSARI APMC,TOMATO,2800,2800,2800,37,37,2024-11-27,1,Qui
28207047,HARYANA,SIRSA,COCONUT,3500,3500,4200,37,37,2024-11-27,1,Qui
28211104,ODISHA,TIKABALI,ARBI (COLACASIA),2500,2500,2500,38,37,2024-11-27,1,Qui
28211611,RAJASTHAN,ANTA,WHEAT,2660,2700,2706,32,37,2024-11-27,1,Qui
28211727,RAJASTHAN,BARISADRI,WHEAT,2458,2458,2754,33,37,2024-11-27,1,Qui
28214751,RAJASTHAN,RANI,GUAR SEEDS,4715,4740,4740,37,37,2024-11-27,1,Qui
28216201,TAMIL NADU,SIVAGANGAI,TAPIOCA,800,800,800,37,37,2024-11-27,1,Qui
28218161,UTTAR PRADESH,NOIDA APMC,RADDISH,450,510,510,37,37,2024-11-27,1,Qui
28218209,UTTAR PRADESH,PILIBHIT,TOMATO,1400,1400,1410,37,37,2024-11-27,1,Qui
28210877,ODISHA,PALLAHARA,ORANGE,3400,3400,3400,36,36,2024-11-27,1,Qui
28213224,RAJASTHAN,JAIPUR F AND V MUHANA,CAPSICUM,3500,3500,3500,36,36,2024-11-27,1,Qui
28207026,HARYANA,SIRSA,PADDY-BASMATI1121,3370,3370,3370,35,35,2024-11-27,1,Qui
28207517,HARYANA,SONEPAT,PUMPKIN,900,900,900,73,35,2024-11-27,1,Qui
28207732,HARYANA,THANESAR,ORANGE,2000,2000,5000,27,35,2024-11-27,1,Qui
28208917,MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-KHURAI,URAD (BLACK GRAM),5000,5000,5000,35,35,2024-11-27,1,Qui
28208927,MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-KOLARAS,URAD (BLACK GRAM),5200,5200,5200,30,35,2024-11-27,1,Qui
28209187,MAHARASHTRA,AHMEDNAGAR,TUR/ARHAR,7565,7845,7845,35,35,2024-11-27,1,Qui
28209934,ODISHA,BETNOTI,CAULIFLOWER,1500,1800,1800,35,35,2024-11-27,1,Qui
28210051,ODISHA,BIRAMAHARAJPUR,TOMATO,2600,2600,2600,35,35,2024-11-27,1,Qui
28210451,ODISHA,JALESWAR,BITTER GOURD,3000,3000,3000,35,35,2024-11-27,1,Qui
28210597,ODISHA,KAMAKHYANAGAR,CAULIFLOWER,3000,3000,3000,35,35,2024-11-27,1,Qui
28210768,ODISHA,MUKHIGUDA,CABBAGE,2700,2700,2700,35,35,2024-11-27,1,Qui
28210912,ODISHA,PARALAKHEMUNDI,MAIZE,2300,2300,2300,35,35,2024-11-27,1,Qui
28212168,RAJASTHAN,BIKANER F AND V,GARLIC,9000,9000,10000,35,35,2024-11-27,1,Qui
28213459,RAJASTHAN,JODHPUR F AND V,GARLIC,20000,22500,30000,19,35,2024-11-27,1,Qui
28216302,TAMIL NADU,THONDAMUTHUR,LADY FINGER,1000,1000,1000,35,35,2024-11-27,1,Qui
28216635,TELANGANA,GAJWEL,COTTON,6790,6800,6820,37,35,2024-11-27,1,Qui
28217413,UTTAR PRADESH,CHANDAUSI,GREEN CHILLI,1300,1320,1320,54,35,2024-11-27,1,Qui
28219126,UTTARAKHAND,MANGLOUR,GUAVA,3000,3000,3000,35,35,2024-11-27,1,Qui
28219465,WEST BENGAL,BETHUADAHARI PRINCIPAL MARKET YARD,BRINJAL,2507,2507,2508,35,35,2024-11-27,1,Qui
28219471,WEST BENGAL,BETHUADAHARI PRINCIPAL MARKET YARD,CAULIFLOWER,1007,1007,1008,35,35,2024-11-27,1,Qui
28219468,WEST BENGAL,BETHUADAHARI PRINCIPAL MARKET YARD,CABBAGE,2007,2007,2008,35,35,2024-11-27,1,Qui
28207182,HARYANA,SIRSA,CAULIFLOWER,2300,2300,2300,34,34,2024-11-27,1,Qui
28207677,HARYANA,TAURU APMC,POTATO,2500,2500,2500,12,34,2024-11-27,1,Qui
28209969,ODISHA,BHANJANAGAR,BITTER GOURD,2400,2400,2400,34,34,2024-11-27,1,Qui
28209979,ODISHA,BHANJANAGAR,CABBAGE,2600,2600,2600,34,34,2024-11-27,1,Qui
28210550,ODISHA,JHARSUGUDA,BOTTLE GOURD,2400,2400,2400,34,34,2024-11-27,1,Qui
28211096,ODISHA,TIKABALI,CAULIFLOWER,3800,3800,3800,35,34,2024-11-27,1,Qui
28212031,RAJASTHAN,BHINMAL,MOONG WHOLE (GREEN GRAM),6326,6490,6981,38,34,2024-11-27,1,Qui
28212141,RAJASTHAN,BIKANER F AND V,ORANGE,3475,3480,3500,25,34,2024-11-27,1,Qui
28212289,RAJASTHAN,BIKANER F AND V,RIDGE GOURD (TURAI),2390,2390,2400,10,34,2024-11-27,1,Qui
28213509,RAJASTHAN,JODHPUR F AND V,BHINDI (LADIES FINGER),5400,5400,6000,28,34,2024-11-27,1,Qui
28217664,UTTAR PRADESH,HARDOI,BRINJAL,1600,1600,1600,34,34,2024-11-27,1,Qui
28218133,UTTAR PRADESH,NOIDA APMC,BRINJAL,2410,2410,2560,34,34,2024-11-27,1,Qui
28203142,ANDHRA PRADESH,PALAMANER,CAULIFLOWER,900,1200,1200,33,33,2024-11-27,1,Qui
28209185,MAHARASHTRA,AHMEDNAGAR,SOYABEANS,4285,4395,4395,33,33,2024-11-27,1,Qui
28209495,MAHARASHTRA,MANORA,CHANA (BENGAL GRAM),5900,6170,6390,30,33,2024-11-27,1,Qui
28209634,MAHARASHTRA,WARDHA,WHEAT,2570,2570,2570,13,33,2024-11-27,1,Qui
28209997,ODISHA,BHANJANAGAR,GREEN CHILLI,6200,6200,6200,33,33,2024-11-27,1,Qui
28212380,RAJASTHAN,CHABRA,CORIANDAR,7100,7780,7780,33,33,2024-11-27,1,Qui
28213487,RAJASTHAN,JODHPUR F AND V,CAPSICUM,3700,4000,4000,29,33,2024-11-27,1,Qui
28213603,RAJASTHAN,KAMAN,MUSTARD,6536,6536,6536,33,33,2024-11-27,1,Qui
28217247,UTTAR PRADESH,BALLIA,BOTTLE GOURD,1300,1300,1300,33,33,2024-11-27,1,Qui
28218415,UTTAR PRADESH,SAHARANPUR,PUMPKIN,1200,1200,1400,33,33,2024-11-27,1,Qui
28219117,UTTARAKHAND,LAKSAR,WHEAT,2330,2330,2330,33,33,2024-11-27,1,Qui
28219808,WEST BENGAL,SILIGURI REGULATED MARKET COMM,POTATO,2616,2616,2616,33,33,2024-11-27,1,Qui
28204228,HARYANA,BARWALA HISAR,TOMATO,2500,2500,3000,23,32,2024-11-27,1,Qui
28206930,HARYANA,SAMALKHA,PADDY-BASMATI ,5071,5071,5471,165,32,2024-11-27,1,Qui
28207164,HARYANA,SIRSA,CABBAGE,1300,1500,2500,32,32,2024-11-27,1,Qui
28208542,JAMMU AND KASHMIR,UDHAMPUR,APPLE,6500,6500,6500,32,32,2024-11-27,1,Qui
28209048,MADHYA PRADESH,SHAJAPUR,WHEAT,2700,2700,2700,32,32,2024-11-27,1,Qui
28209239,MAHARASHTRA,BARAMATI,JAGGERY,3400,3400,4000,176,32,2024-11-27,1,Qui
28209849,ODISHA,BARIPADA,BOTTLE GOURDE,1900,1900,1900,32,32,2024-11-27,1,Qui
28213281,RAJASTHAN,JAIPUR F AND V MUHANA,RADDISH,700,700,700,32,32,2024-11-27,1,Qui
28214028,RAJASTHAN,M. KISHANGARH,MUSTARD,5400,5661,5845,27,32,2024-11-27,1,Qui
28214633,RAJASTHAN,RAISINGHNAGAR,COTTON,7920,7920,8000,18,32,2024-11-27,1,Qui
28217669,UTTAR PRADESH,HARDOI,CAULIFLOWER,2000,2000,2000,32,32,2024-11-27,1,Qui
28219004,UTTARAKHAND,KASHIPUR,CAULIFLOWER,1400,2300,2300,32,32,2024-11-27,1,Qui
28219187,UTTARAKHAND,RAMNAGAR,CAULIFLOWER,1800,2000,2000,32,32,2024-11-27,1,Qui
28203471,CHHATTISGARH,RAJNANDGAON,PADDY-DEV BHOG,2200,2300,2300,27,31,2024-11-27,1,Qui
28206189,HARYANA,PANIPAT,PINE APPLE,2000,2352,2514,31,31,2024-11-27,1,Qui
28206252,HARYANA,PANIPAT,CAULIFLOWER,1200,1200,1600,31,31,2024-11-27,1,Qui
28207132,HARYANA,SIRSA,CORIANDER  WHOLE,2600,2600,2600,31,31,2024-11-27,1,Qui
28207441,HARYANA,SONEPAT,BRINJAL,700,900,1800,160,31,2024-11-27,1,Qui
28209266,MAHARASHTRA,BEED,URAD (BLACK GRAM),6855,7330,7330,31,31,2024-11-27,1,Qui
28210561,ODISHA,JHARSUGUDA,TOMATO,2800,2800,2800,31,31,2024-11-27,1,Qui
28210820,ODISHA,NILGIRI,BRINJAL,2500,2500,2600,31,31,2024-11-27,1,Qui
28211816,RAJASTHAN,BARMER,CAPSICUM,5411,5411,5411,31,31,2024-11-27,1,Qui
28212635,RAJASTHAN,DAUSA,CHANA (BENGAL GRAM),6000,6130,6251,11,31,2024-11-27,1,Qui
28212654,RAJASTHAN,DEEG,WHEAT,2400,2766,2770,31,31,2024-11-27,1,Qui
28216797,TELANGANA,NIZAMABAD,MAIZE HYBRID,2158,2158,2158,0,31,2024-11-27,1,Qui
28219533,WEST BENGAL,DHUPGURI PRINCIPAL MARKET YARD,CABBAGE,3000,3000,3000,31,31,2024-11-27,1,Qui
28219827,WEST BENGAL,SIMLAPAL,BOTTLE GOURD,1520,1520,1600,31,31,2024-11-27,1,Qui
28203245,BIHAR,CHHAPRA,CAULIFLOWER,4400,4400,4400,30,30,2024-11-27,1,Qui
28203250,BIHAR,GULABBAGH,MUSTARD,6119,6119,6119,30,30,2024-11-27,1,Qui
28204598,HARYANA,DABWALI,ONION,3000,3000,3000,30,30,2024-11-27,1,Qui
28205338,HARYANA,HISAR APMC,PEAS GREEN ,4000,4000,4200,0,30,2024-11-27,1,Qui
28205590,HARYANA,KARNAL,PADDY-BASMATI1121,2351,2351,2351,4525,30,2024-11-27,1,Qui
28206208,HARYANA,PANIPAT,GINGER,1950,1950,1950,30,30,2024-11-27,1,Qui
28207683,HARYANA,TAURU APMC,RADDISH,700,700,700,20,30,2024-11-27,1,Qui
28207926,HARYANA,YAMUNA NAGAR APMC,CARROT,700,1000,1000,30,30,2024-11-27,1,Qui
28208098,HIMACHAL PRADESH,FRUIT MANDI SOLAN,GARLIC,25000,25000,25000,30,30,2024-11-27,1,Qui
28208332,HIMACHAL PRADESH,UNA,POTATO,2200,2200,2500,30,30,2024-11-27,1,Qui
28208632,MADHYA PRADESH,BARELI,CHANA (BENGAL GRAM)-DESI,5000,5750,6100,29,30,2024-11-27,1,Qui
28209917,ODISHA,BETNOTI,PAPAYA,1600,1600,1600,30,30,2024-11-27,1,Qui
28209938,ODISHA,BETNOTI,ARBI (COLACASIA),1600,1600,1600,30,30,2024-11-27,1,Qui
28210419,ODISHA,JAGATSINGHPUR,PAPAYA,3000,3000,3000,30,30,2024-11-27,1,Qui
28210810,ODISHA,NILGIRI,CHILLI-DESI,4000,5000,5000,30,30,2024-11-27,1,Qui
28211456,RAJASTHAN,AJMER F AND V,CAPSICUM,2000,2008,2008,30,30,2024-11-27,1,Qui
28211757,RAJASTHAN,BARMER,GRAPES,6552,6552,6552,30,30,2024-11-27,1,Qui
28213709,RAJASTHAN,KESRISINGHPUR,COTTON,6801,7500,7625,30,30,2024-11-27,1,Qui
28213759,RAJASTHAN,KHAJUWALA,GROUND NUT,4401,4421,4425,30,30,2024-11-27,1,Qui
28214853,RAJASTHAN,SADULSHAHAR,MAIZE,2229,2229,2229,0,30,2024-11-27,1,Qui
28215081,RAJASTHAN,SRI DUNGARGARH,MOONG WHOLE (GREEN GRAM),5748,5987,5987,0,30,2024-11-27,1,Qui
28215332,RAJASTHAN,SRIGANGANAGAR F AND V,SPONGE GOURD,2700,2700,2700,30,30,2024-11-27,1,Qui
28215726,RAJASTHAN,UNIYARA,MUSTARD,5825,5825,5911,30,30,2024-11-27,1,Qui
28216232,TAMIL NADU,THALAVADI,BRINJAL,1000,1000,1000,30,30,2024-11-27,1,Qui
28216870,TELANGANA,SIDDIPET,MAIZE,2325,2325,2405,80,30,2024-11-27,1,Qui
28217570,UTTAR PRADESH,GOLAGOKARNATH,CABBAGE,800,800,800,30,30,2024-11-27,1,Qui
28218317,UTTAR PRADESH,RASRA APMC,CAULIFLOWER,2000,2000,2000,30,30,2024-11-27,1,Qui
28218323,UTTAR PRADESH,RASRA APMC,RADDISH,1500,1500,1500,30,30,2024-11-27,1,Qui
28219278,UTTARAKHAND,ROORKEE,BOTTLE GOURD,1050,1050,1050,30,30,2024-11-27,1,Qui
28219362,UTTARAKHAND,RUDRAPUR,ONION,3400,3400,3400,30,30,2024-11-27,1,Qui
28219422,UTTARAKHAND,VIKASNAGAR,CUCUMBER,1300,1500,1500,10,30,2024-11-27,1,Qui
28219435,UTTARAKHAND,VIKASNAGAR,PUMPKIN,1100,1300,1300,15,30,2024-11-27,1,Qui
28219416,UTTARAKHAND,VIKASNAGAR,CABBAGE,1300,1300,1400,10,30,2024-11-27,1,Qui
28203723,GUJARAT,KADI APMC,CHANA (BENGAL GRAM),5740,5740,5740,29,29,2024-11-27,1,Qui
28204172,HARYANA,BARWALA HISAR,CAULIFLOWER,1700,2000,2500,2,29,2024-11-27,1,Qui
28205131,HARYANA,GURGAON,ARBI (COLACASIA),2522,2522,2522,29,29,2024-11-27,1,Qui
28206735,HARYANA,ROHTAK,CORIANDER LEAVES,600,800,1500,29,29,2024-11-27,1,Qui
28207582,HARYANA,TAURU APMC,BAJRA,2378,2380,2400,29,29,2024-11-27,1,Qui
28208373,JAMMU AND KASHMIR,KANISPORA,APPLE,4900,4900,4900,29,29,2024-11-27,1,Qui
28208689,MADHYA PRADESH,BURHANPUR,WHEAT,2562,2562,2748,0,29,2024-11-27,1,Qui
